dlga_tavern_traveler_companion_location_ask:tavern_traveler_companion_location_ask_2|{s11}
dlga_tavern_traveler_companion_location_ask:tavern_traveler_pretalk|没 事 。 
dlga_tavern_traveler_companion_location_ask_money:tavern_traveler_companion_location_tell|好 的 ， 这 是 30第 纳 尔 。 
dlga_tavern_traveler_companion_location_ask_money:tavern_traveler_pretalk|没 事 。 
dlga_tavern_traveler_companion_location_tell:tavern_traveler_pretalk|{s15}现 在 在 {s11}。 {s12}
dlga_tavern_traveler_talk:close_window|再 见 。 
dlga_tavern_traveler_answer:close_window|抱 歉 朋 友 。 我 没 兴 趣 。 
dlga_bookseller_talk:bookseller_buy|好 的 。 让 我 看 看 你 有 哪 些 书 卖 。 
dlga_book_trade_completed:bookseller_talk|还 有 什 么 事 吗 ？ 
dlga_bookseller_talk:close_window|没 什 么 ， 谢 谢 。 
dlga_minstrel_1:minstrel_job_description|你 这 是 做 什 么 ？ 
dlga_minstrel_1:minstrel_courtship_questions|我 有 些 关 于 卡 拉 迪 亚 婚 姻 风 俗 的 问 题 要 问 你 。 
dlga_minstrel_1:minstrel_courtship_poem|你 能 教 我 些 诗 么 ？ 
dlga_minstrel_courtship_poem_teach:minstrel_courtship_poem_teach_2|为 了 教 会 你 这 些 诗 歌 和 故 事 ， 我 需 要 和 你 花 几 个 小 时 的 时 间 ， 当 然 ， 还 有 一 些 第 纳 尔 作 为 学 费 。 我 想 300第 纳 尔 刚 刚 好 。 
dlga_minstrel_courtship_poem:minstrel_pretalk|我 想 你 已 经 对 我 最 拿 手 的 那 些 诗 完 全 了 解 了 。 
dlga_minstrel_courtship_poem_teach_2:minstrel_courtship_poem_teach_3|是 — — 教 我 那 个 
dlga_minstrel_courtship_poem_teach_2:minstrel_pretalk|没 事 
dlga_minstrel_courtship_poem_teach_4:minstrel_courtship_poem_teach_reject|切 … … 只 不 过 是 些 打 油 诗 而 已 。 
dlga_minstrel_courtship_poem_teach_reject:minstrel_pretalk|好 吧 ， 如 果 这 首 诗 不 合 你 的 口 味 ， 那 么 就 留 着 你 的 钱 吧 。 不 过 请 听 我 一 言 ， 对 诗 人 和 情 人 来 说 ， 重 要 的 不 是 什 么 东 西 能 让 你 开 心 ， 而 是 你 能 如 何 让 你 的 听 众 开 心 。 如 果 你 希 望 学 习 诗 歌 的 话 ， 我 仍 然 愿 意 把 它 教 给 你 。 
dlga_minstrel_learn_poem_continue:close_window|很 好 ， 后 面 还 有 很 长 一 段 ， 仔 细 听 好 了 … … 
dlga_minstrel_1:minstrel_gossip|你 能 告 诉 我 王 国 内 待 嫁 的 小 姐 们 的 信 息 吗 ？ 
dlga_minstrel_gossip:minstrel_gossip_select|你 想 知 道 关 于 谁 的 事 呢 ？ 
dlga_minstrel_gossip_select:minstrel_gossip_maiden_selected_2|告 诉 我 最 近 的 传 闻 就 好 。 
dlga_minstrel_gossip_select:minstrel_gossip_maiden_selected|{s10}
dlga_minstrel_gossip_select:minstrel_pretalk|没 事 
dlga_minstrel_gossip_maiden_selected:minstrel_gossip_maiden_selected_2|{s16}
dlga_minstrel_gossip_maiden_selected_2:minstrel_postgossip|这 还 用 说 ， 她 是 你 的 妻 子 ！ 显 然 ， 没 有 人 会 妄 想 制 造 出 关 于 她 的 绯 闻 来 。 
dlga_minstrel_gossip_maiden_selected_2:minstrel_postgossip.1|{s12}。 
dlga_minstrel_gossip_maiden_selected_2:minstrel_postgossip.2|{s12}。 
dlga_minstrel_postgossip:minstrel_pretalk|非 常 有 趣 ， 不 过 我 们 还 是 说 点 别 的 事 情 吧 。 
dlga_minstrel_postgossip:minstrel_gossip|非 常 有 趣 ， 还 有 其 他 的 新 消 息 吗 ？ 
dlga_minstrel_duel_confirm:minstrel_duel_confirm_2|你 的 意 思 是 ， 要 向 {s11}提 出 为 荣 誉 决 斗 的 挑 战 吗 ？ 但 是 ， 即 使 是 在 这 个 战 乱 的 年 代 ， 因 为 一 个 女 人 而 挑 战 一 位 领 主 仍 然 是 一 种 不 成 熟 的 冲 动 表 现 。 
dlga_minstrel_duel_confirm_2:minstrel_duel_issued|没 错 ， 我 要 让 {s11}打 消 追 求 {s12}的 念 头 。 
dlga_minstrel_duel_confirm_2:minstrel_pretalk|不 ， 我 太 冲 动 了 。 就 这 样 吧 。 
dlga_minstrel_1:minstrel_courtship_locations|你 知 道 哪 里 在 举 办 宴 会 吗 ？ 
dlga_minstrel_courtship_locations:minstrel_pretalk|{s12}
dlga_minstrel_1:close_window|再 见 。 
dlga_minstrel_courtship_questions:minstrel_courtship_questions_2|你 想 知 道 些 什 么 ？ 
dlga_minstrel_courtship_prequestions:minstrel_courtship_questions_2|还 有 别 的 问 题 吗 ？ 
dlga_minstrel_courtship_questions_2:minstrel_player_role|我 有 机 会 找 到 一 段 爱 情 吗 ？ 
dlga_minstrel_courtship_questions_2:minstrel_player_advice_meet|一 位 追 求 者 要 怎 样 才 能 见 到 他 心 仪 的 小 姐 ？ 
dlga_minstrel_courtship_questions_2:minstrel_player_advice_woo|如 愿 见 到 心 仪 的 小 姐 后 ， 要 怎 样 追 求 她 呢 ？ 
dlga_minstrel_courtship_questions_2:minstrel_nobles|请 告 诉 我 一 些 有 关 卡 拉 迪 亚 贵 族 阶 级 婚 姻 和 爱 情 的 事 情 。 
dlga_minstrel_nobles_2:minstrel_nobles_3|当 然 ， 并 不 是 所 有 人 都 是 这 样 。 有 些 卡 拉 迪 亚 的 贵 族 会 让 他 们 的 女 儿 选 择 那 些 讨 她 们 喜 欢 的 人 作 为 结 婚 的 对 象 。 可 是 ， 有 那 么 一 些 人 ， 认 为 让 自 己 的 女 儿 进 行 任 何 选 择 都 是 对 自 己 权 威 的 损 害 ， 他 们 坚 持 自 行 决 定 女 儿 的 归 属 ， 完 全 不 在 乎 女 儿 们 是 否 喜 欢 他 们 选 择 的 新 郎 。 
dlga_minstrel_courtship_questions_2:minstrel_daughter_father|当 一 位 女 士 和 她 父 亲 的 意 见 不 一 致 时 会 出 现 什 么 情 况 ？ 
dlga_minstrel_player_role_2:minstrel_player_role_3|你 必 须 与 国 内 其 他 领 主 们 展 开 竞 争 ， 可 我 不 得 不 说 ， 他 们 比 你 拥 有 更 大 的 优 势 — — 他 们 自 童 年 时 就 已 经 认 识 了 那 些 贵 族 小 姐 们 ， 常 常 已 经 被 贵 族 小 姐 们 小 心 谨 慎 的 母 亲 或 者 姑 母 内 定 为 理 想 的 新 郎 人 选 ， 也 许 有 些 贵 族 小 姐 对 陌 生 人 着 迷 ， 但 她 们 最 终 还 是 会 选 择 熟 悉 的 人 。 
dlga_minstrel_player_role:minstrel_female_player_3|请 原 谅 我 的 鲁 莽 ， 女 士 。 但 是 我 必 须 告 诉 你 ， 卡 拉 迪 亚 的 绝 大 多 数 单 身 领 主 都 在 为 自 己 物 色 端 庄 的 淑 女 作 为 伴 侣 ， 她 们 有 着 洁 白 的 皮 肤 — — 而 你 的 肤 色 却 因 为 日 晒 而 发 黑 ， 他 们 希 望 自 己 的 伴 侣 说 话 如 银 铃 般 清 脆 可 人 — — 你 的 声 音 却 因 为 在 战 场 上 大 声 的 发 布 命 令 而 嘶 哑 ， 最 重 要 的 事 ， 虽 然 领 主 们 向 往 充 满 诗 意 的 爱 情 ， 但 他 们 更 渴 望 一 位 继 承 人 ， 没 有 多 少 女 人 能 一 边 怀 着 孩 子 ， 一 边 投 身 在 在 激 烈 的 戎 马 生 涯 中 的 。 
dlga_minstrel_female_player_3:minstrel_prequestions|不 过 ， 也 并 不 是 说 所 有 的 领 主 们 都 会 按 照 常 理 来 思 考 。 我 们 诗 人 常 常 吟 唱 那 些 巾 帼 英 雄 ， 那 些 不 仅 坚 持 了 自 己 的 道 路 ， 也 没 有 牺 牲 自 己 爱 情 的 了 不 起 的 女 士 。 我 不 敢 向 你 保 证 你 一 定 能 找 到 一 位 两 心 相 知 的 如 意 郎 君 ， 但 我 得 说 ， 可 能 性 毕 竟 是 存 在 的 。 
dlga_minstrel_player_advice_meet:minstrel_player_advice_meet_2|国 王 或 者 大 领 主 常 常 举 办 盛 大 的 宴 会 ， 同 时 在 城 镇 常 常 有 一 场 竞 技 大 会 ， 而 在 城 堡 则 意 味 着 一 场 围 猎 。 宴 会 给 了 那 些 对 立 领 主 言 归 于 好 的 机 会 ， 从 而 维 护 王 国 的 统 治 。 同 时 也 是 各 个 家 族 向 其 他 贵 族 引 见 他 们 到 达 适 婚 年 龄 的 美 丽 女 儿 的 时 机 。 在 宴 会 上 ， 贵 族 小 姐 们 常 常 不 受 约 束 地 和 宾 客 们 互 相 认 识 。 
dlga_minstrel_player_advice_meet_2:minstrel_prequestions|如 果 你 有 机 会 ， 你 可 以 试 着 去 赞 美 一 位 小 姐 。 这 向 她 表 明 你 是 一 位 潜 在 的 追 求 者 ， 她 通 常 会 决 定 是 否 希 望 你 展 开 进 一 步 的 追 求 ， 她 们 就 会 有 所 表 示 。 如 果 你 第 一 次 向 她 们 致 意 时 碰 巧 刚 在 竞 技 大 赛 或 者 围 猎 中 的 有 过 一 番 杰 出 表 现 ， 她 对 你 的 印 象 会 更 深 。 
dlga_minstrel_player_advice_woo:minstrel_player_advice_woo_2|向 一 位 贵 族 小 姐 求 爱 要 花 费 相 当 多 的 时 间 和 耐 心 ， 有 时 两 次 见 面 甚 至 会 相 隔 数 月 之 久 。 如 果 一 位 贵 族 小 姐 对 你 有 意 ， 她 会 想 方 设 法 通 知 你 她 希 望 你 前 去 拜 访 。 或 者 ， 你 可 以 向 她 的 父 亲 和 兄 弟 请 求 见 面 的 许 可 ， 如 果 你 没 有 得 到 她 的 保 护 人 的 允 许 ， 那 就 必 须 想 想 别 的 方 法 了 。 
dlga_minstrel_player_advice_woo_2:minstrel_player_advice_woo_3|至 于 其 他 的 方 法 ， 你 可 以 试 试 用 你 的 魅 力 获 得 她 的 好 感 。 不 过 ， 最 大 的 障 碍 在 于 寻 找 一 个 交 谈 的 主 题 ， 你 要 知 道 ， 绝 大 多 数 贵 族 女 性 在 结 婚 前 都 过 着 深 居 简 出 ， 几 乎 与 世 隔 绝 的 生 活 。 因 此 ， 她 的 谈 话 中 很 难 有 让 你 感 兴 趣 的 地 方 ， 同 样 的 ， 你 那 些 关 于 外 界 的 故 事 很 快 也 会 让 她 觉 得 厌 烦 。 
dlga_minstrel_player_advice_woo_3:minstrel_player_advice_woo_4|一 个 久 经 考 验 的 求 爱 方 式 就 是 背 诵 一 首 时 下 流 行 的 诗 ， 然 后 就 它 展 开 谈 话 ， 这 种 方 法 能 将 你 们 放 在 同 一 条 起 跑 线 上 ， 而 且 对 你 的 知 识 和 经 验 都 没 有 过 高 的 要 求 。 不 过 要 记 住 ， 不 同 的 女 士 对 诗 歌 有 不 同 的 品 位 爱 好 。 
dlga_minstrel_player_advice_woo_4:minstrel_player_advice_woo_5|另 外 一 点 需 要 强 调 的 是 ， 虽 然 大 部 分 贵 族 小 姐 会 依 自 己 父 亲 的 命 令 行 事 ， 但 仍 然 有 一 部 分 小 姐 们 决 定 自 己 做 主 ， 你 可 以 直 接 和 她 们 谈 论 有 关 婚 姻 的 事 ， 之 后 她 就 会 让 你 知 道 你 是 否 符 合 她 心 中 白 马 王 子 的 标 准 。 一 些 贵 族 小 姐 们 会 冷 静 地 评 估 谁 才 是 她 的 追 求 者 中 最 具 声 望 与 权 势 的 ， 另 外 一 些 则 是 任 由 青 春 的 激 情 来 驱 使 自 己 。 还 有 一 部 分 人 则 会 在 意 你 对 待 同 伴 的 方 式 并 以 此 来 推 测 你 是 否 会 在 婚 后 平 等 地 对 待 她 。 
dlga_minstrel_courtship_questions_2:minstrel_job_description|像 你 这 样 的 诗 人 和 音 乐 家 还 做 什 么 其 他 的 事 情 吗 ？ 
dlga_minstrel_job_description:minstrel_courtship_prequestions|我 为 这 片 土 地 上 的 领 主 以 及 贵 族 女 性 们 写 诗 ， 作 曲 。 比 如 吟 唱 一 场 伟 大 的 战 争 ， 或 者 歌 颂 某 位 国 王 可 敬 的 美 德 。 面 对 更 加 挑 剔 的 听 众 ， 我 会 歌 唱 让 人 陶 醉 的 美 酒 ， 至 于 普 通 的 听 众 ， 我 则 歌 唱 永 恒 的 主 题 — — 爱 情 。 
dlga_minstrel_courtship_questions_2:minstrel_pretalk|不 ， 没 事 了 。 
dlga_minstrel_prequestions:minstrel_courtship_questions_2|你 还 有 其 他 的 问 题 吗 ？ 
dlga_minstrel_pretalk:minstrel_1|还 有 别 的 事 么 ？ 
dlga_farmer_from_bandit_village_1:farmer_from_bandit_village_2|发 生 什 么 事 情 了 ？ 
dlga_farmer_from_bandit_village_1:farmer_from_bandit_village_2.1|你 在 嘟 囔 些 什 么 ， 乡 巴 佬 ？ 说 出 来 。 
dlga_mercenary_tavern_talk:mercenary_tavern_talk_hire|好 的 。 我 要 雇 佣 你 们 所 有 的 人 。 这 是 {reg5}第 纳 尔 。 
dlga_mercenary_tavern_talk:mercenary_tavern_talk_hire.1|好 的 。 但 是 我 只 能 雇 佣 {reg6}个 人 。 这 是 {reg5}第 纳 尔 。 
dlga_mercenary_tavern_talk_hire:close_window|{s17}
dlga_trainer_intro_1:trainer_intro_2|谢 谢 你 的 忠 告 。 这 个 地 方 看 起 来 似 乎 是 一 个 训 练 场 。 我 可 以 在 这 里 学 习 一 些 格 斗 技 巧 ？ 
dlga_trainer_intro_3:trainer_intro_4a|嗯 ， 我 确 实 有 些 问 题 要 问 。 
dlga_trainer_intro_3:trainer_intro_4b|事 实 上 ， 我 可 以 去 训 练 了 。 
dlga_trainer_intro_4a:trainer_talk_combat|那 好 ， 你 想 问 什 么 就 说 吧 。 
dlga_start:trainer_practice_1|打 的 不 错 。 
dlga_start:trainer_talk|你 好 啊 。 今 天 准 备 来 点 训 练 吗 ？ 
dlga_trainer_pretalk:trainer_talk|啊 ， 你 准 备 好 来 点 训 练 了 吗 ？ 
dlga_trainer_talk:trainer_practice_1|我 准 备 练 习 下 。 
dlga_trainer_talk:trainer_combat_begin|首 先 告 诉 我 下 战 斗 方 面 的 东 西 … … 
dlga_trainer_talk:close_window|我 要 走 了 。 再 见 。 
dlga_trainer_combat_begin:trainer_talk_combat|你 想 知 道 哪 方 面 ？ 
dlga_trainer_combat_pretalk:trainer_talk_combat|你 还 想 知 道 哪 方 面 ？ 
dlga_trainer_talk_combat:trainer_explain_defense|告 诉 我 如 何 防 守 。 
dlga_trainer_talk_combat:trainer_explain_attack|告 诉 我 如 何 使 用 武 器 。 
dlga_trainer_talk_combat:trainer_explain_horseback|告 诉 我 如 何 在 马 上 战 斗 。 
dlga_trainer_explain_attack_2:trainer_explain_attack_3|听 起 来 很 实 用 。 
dlga_trainer_explain_attack_4:trainer_explain_attack_5|如 果 对 手 采 取 相 应 姿 势 防 守 我 的 攻 击 方 向 ， 我 需 要 更 换 其 他 攻 击 方 向 。 
dlga_trainer_practice_1:novicemaster_are_you_ready|你 已 经 通 过 了 所 有 的 训 练 了 ， 不 过 如 果 你 想 练 习 的 话 还 是 可 以 的 ， 你 想 练 习 吗 ？ 
dlga_trainer_practice_1:novicemaster_finish_training|看 到 一 个 天 才 的 诞 生 真 令 我 高 兴 。 你 已 经 通 过 了 所 有 的 练 习 阶 段 。 你 现 在 可 以 很 自 豪 地 告 诉 任 何 人 ， 你 是 这 里 的 教 练 教 出 来 的 。 
dlga_novicemaster_finish_training:novicemaster_finish_training_2|谢 谢 你 ， 教 练 。 
dlga_novicemaster_are_you_ready:novicemaster_ready_to_fight|我 准 备 好 了 。 
dlga_novicemaster_ready_to_fight:close_window|那 就 去 吧 ， 祝 你 好 运 。 
dlga_novicemaster_are_you_ready:novicemaster_not_ready|等 一 下 ， 我 还 没 准 备 好 。 
dlga_master_craftsman_accounts:master_craftsman_pretalk|我 们 现 在 每 周 生 产 {s3}价 值 {reg1}第 纳 尔 ， 而 需 要 生 产 用 的 这 个 数 量 的 {s4}花 费 {reg2}， 而 人 工 和 维 修 费 要 {reg3}。 {s9}这 意 味 着 理 论 上 讲 我 们 每 周 获 得 {s12}的 {reg0}第 纳 尔 ， 假 如 我 们 存 货 里 没 有 原 材 料 ， 并 且 我 们 直 接 卖 往 市 场 的 话 。 
dlga_master_craftsman_talk:master_craftsman_production_options|你 能 给 我 说 明 一 下 涉 及 生 产 的 选 项 吗 ？ 
dlga_master_craftsman_production_options_2:master_craftsman_pretalk|不 过 ， 如 果 你 能 在 {s5}以 外 获 得 更 便 宜 的 原 材 料 ， 你 可 以 把 它 们 放 在 存 货 里 ， 我 们 会 使 用 它 们 而 不 是 从 市 场 购 买 。 同 样 地 ， 如 果 你 觉 得 你 可 以 在 别 处 把 成 品 卖 的 更 好 ， 那 么 你 可 以 要 求 我 们 把 我 们 出 产 的 东 西 存 放 在 仓 库 让 你 到 时 候 来 取 。 
dlga_master_craftsman_talk:master_craftsman_auction_price|我 以 后 不 能 再 继 续 运 作 这 个 工 厂 了 。 
dlga_master_craftsman_auction_decide:master_craftsman_liquidation|听 上 去 很 合 理 。 请 开 始 这 个 生 意 吧 。 
dlga_master_craftsman_liquidation:close_window|如 你 所 愿 。 很 荣 幸 成 为 你 雇 员 。 
dlga_master_craftsman_talk:close_window.1|现 在 没 事 了 。 
dlga_start:mayor_begin|你 好 ， 大 人 。 
dlga_start:mayor_talk|你 好 ， 陌 生 人 ， 你 似 乎 是 第 一 次 来 {s9}的 。 我 是 这 里 的 镇 长 。 
dlga_start:mayor_begin.1|你 好 ， {playername}。 
dlga_lord_persuade_lords_to_make_peace_completed:lord_persuade_lords_to_make_peace_pay|谢 谢 ， 我 就 笑 纳 了 。 
dlga_lord_persuade_lords_to_make_peace_completed:lord_persuade_lords_to_make_peace_no_pay|不 需 要 这 些 钱 ， 我 只 做 认 为 是 对 的 事 。 
dlga_lord_deal_with_night_bandits_completed:close_window|我 很 荣 幸 ， {s65}。 
dlga_mayor_begin:mayor_looters_quest_response|啊 哈 ， {playername}。 你 有 什 么 进 展 要 报 告 的 吗 ？ 
dlga_mayor_looters_quest_response:close_window|没 什 么 ， 先 生 。 告 辞 。 
dlga_mayor_looters_quest_destroyed_2:mayor_looters_quest_response|还 有 什 么 ？ 
dlga_mayor_looters_quest_goods_response:mayor_looters_quest_goods_2|{s5}。 
dlga_mayor_looters_quest_goods_response:mayor_looters_quest_goods_3|现 在 没 有 ， 先 生 。 
dlga_mayor_looters_quest_goods_3:mayor_looters_quest_response|还 有 什 么 ？ 
dlga_move_cattle_herd_failed:move_cattle_herd_failed_2|对 不 起 。 但 是 我 在 路 上 被 人 袭 击 了 。 
dlga_move_cattle_herd_failed:move_cattle_herd_failed_2.1|对 不 起 。 这 些 愚 蠢 的 动 物 在 晚 上 的 时 候 跑 丢 了 。 
dlga_mayor_begin:mayor_talk|你 想 要 什 么 ？ 
dlga_mayor_friendly_pretalk:mayor_talk|现 在 还 有 什 么 我 能 效 劳 的 吗 ？ 
dlga_mayor_pretalk:mayor_talk|什 么 ？ 
dlga_mayor_talk:mayor_info_begin|你 能 告 诉 我 你 是 做 什 么 的 吗 ？ 
dlga_mayor_talk:merchant_quest_requested|你 有 活 让 我 干 吗 ？ 
dlga_mayor_talk:merchant_quest_last_offered_job|关 于 你 提 出 的 那 个 工 作 … … 
dlga_mayor_talk:merchant_quest_about_job|关 于 你 给 我 的 那 个 工 作 … … 
dlga_mayor_talk:mayor_political_talk|我 有 些 关 于 政 治 形 势 的 问 题 。 
dlga_mayor_talk:mayor_economy_report_1|这 里 的 生 意 怎 么 样 ？ 
dlga_mayor_talk:mayor_wealth_comparison_1|和 卡 拉 迪 亚 的 其 他 地 方 相 比 ， 这 个 地 区 算 得 上 富 有 吗 ？ 
dlga_mayor_talk:mayor_investment_possible|我 打 算 在 这 个 城 镇 买 块 地 来 开 工 厂 。 
dlga_mayor_investment_possible:mayor_pretalk.1|{s9}
dlga_mayor_investment_possible:mayor_investment|好 吧 … … 鉴 于 你 和 我 们 的 君 主 ， {s4}， 之 间 的 关 系 ， 我 想 这 儿 还 没 有 谁 会 吃 了 豹 子 胆 敢 把 地 卖 给 你 。 
dlga_mayor_investment_possible:mayor_pretalk.2|好 吧 … … 说 实 话 ， 我 想 我 们 行 会 的 人 不 大 会 上 你 的 当 。 我 们 会 非 常 留 意 外 人 到 这 里 来 以 及 买 地 。 
dlga_mayor_investment_advice:investment_choose_enterprise|有 一 些 事 情 你 要 记 到 脑 子 里 — — 熟 练 的 壮 工 总 是 需 要 额 外 的 费 用 ， 所 以 我 怀 疑 你 是 不 是 能 在 这 儿 开 一 个 以 上 的 工 厂 。 为 了 你 的 利 润 ， 你 应 该 选 择 一 种 相 对 供 应 不 足 的 日 用 品 ， 但 是 其 原 材 料 得 便 宜 。 你 打 算 开 展 哪 种 生 意 ？ 
dlga_investment_choose_enterprise:investment_summary|一 个 磨 坊 和 面 包 店 ， 用 谷 物 来 做 面 包 
dlga_investment_choose_enterprise:investment_summary.1|一 个 啤 酒 厂 ， 用 谷 物 来 做 淡 啤 酒 
dlga_investment_choose_enterprise:investment_summary.2|一 个 制 革 厂 ， 用 兽 皮 来 做 皮 革 
dlga_investment_choose_enterprise:investment_summary.3|一 台 酒 榨 机 ， 用 葡 萄 酿 葡 萄 酒 
dlga_investment_choose_enterprise:investment_summary.4|一 台 榨 油 机 ， 用 橄 榄 制 油 
dlga_investment_choose_enterprise:investment_summary.5|一 个 铁 器 厂 ， 用 生 铁 制 造 工 具 
dlga_investment_choose_enterprise:investment_summary.6|一 个 染 织 作 坊 ， 用 丝 绸 和 染 料 来 做 天 鹅 绒 
dlga_investment_choose_enterprise:investment_summary.7|一 个 织 布 作 坊 ， 用 羊 毛 来 做 羊 毛 衣 服 
dlga_investment_choose_enterprise:investment_summary.8|一 个 织 布 作 坊 ， 用 亚 麻 来 做 亚 麻 制 品 
dlga_investment_choose_enterprise:mayor_pretalk|没 事 
dlga_investment_summary:mayor_investment_confirm|很 好 ， 先 生 。 你 可 以 用 来 建 造 你 的 {s3}的 用 地 和 原 料 一 共 要 花 {reg7}第 纳 尔 。 眼 下 ， 你 的 {s3}每 周 出 产 的 {s4}的 价 值 是 {reg1}第 纳 尔 ， 而 需 要 用 来 制 造 那 批 货 的 {s6}是 {reg2}同 时 人 工 和 维 护 需 要 {reg3}。 {s9}我 估 计 你 的 收 益 为 {reg0}第 纳 尔 每 周 。 当 然 ， 这 些 首 先 得 假 设 价 格 能 保 持 不 变 ， 实 际 上 我 能 向 你 保 证 ， 价 格 是 不 会 变 的 。 你 打 算 开 工 吗 ？ 
dlga_mayor_investment_confirm:mayor_investment_purchase|是 。 给 你 这 是 买 地 的 钱 。 
dlga_mayor_investment_purchase:mayor_pretalk|很 好 。 你 的 工 厂 会 在 大 约 一 个 星 期 之 内 开 工 。 下 次 你 来 的 时 候 ， 以 及 那 以 后 ， 你 可 以 和 你 的 {s4}交 谈 关 于 这 个 的 操 作 。 
dlga_mayor_info_talk:mayor_info_lord|谁 统 治 这 个 镇 ？ 
dlga_mayor_political_questions:mayor_war_description_1|我 想 知 道 卡 拉 迪 亚 上 的 战 火 都 是 如 何 燃 起 的 ？ 
dlga_mayor_war_description_3:mayor_war_description_4|我 必 须 再 次 强 调 我 们 的 指 导 绝 对 和 政 治 无 关 ， 但 是 如 果 {s10}向 我 询 问 关 于 这 一 方 面 的 建 议 ， 作 为 一 个 忠 诚 的 人 ， 我 会 向 {reg4?她 :他 }指 出 ， {reg4?她 :他 }所 宣 称 的 对 卡 拉 迪 亚 的 一 切 权 利 都 是 正 确 无 误 的 。 但 是 ， 即 使 是 最 为 正 统 的 继 承 人 也 需 要 军 队 和 士 兵 来 保 障 权 益 和 领 土 ， 而 全 副 武 装 ， 训 练 有 素 的 军 队 需 要 大 量 的 金 钱 供 养 ， 金 钱 又 来 源 于 繁 荣 的 贸 易 ， 可 是 为 了 权 力 和 卡 拉 迪 亚 统 治 权 而 发 动 的 战 争 却 会 在 一 眨 眼 的 功 夫 毁 掉 所 有 的 贸 易 。 所 以 ， 我 认 为 有 时 追 逐 权 力 顶 峰 的 最 好 方 法 就 是 不 去 追 逐 它 ， 你 明 白 我 的 意 思 吗 … … 
dlga_mayor_politics_assess:mayor_politics_assess_realm|你 想 知 道 对 哪 个 国 家 的 政 策 ？ 
dlga_mayor_politics_assess_realm:mayor_politics_give_realm_assessment|{s11}
dlga_mayor_politics_give_realm_assessment:mayor_prepolitics|{s14}
dlga_mayor_political_questions:mayor_internal_politics|你 对 王 国 的 政 策 有 什 么 见 解 ？ 
dlga_mayor_internal_politics:mayor_internal_politics_2|这 么 说 吧 ， 在 {s4}， 我 们 团 结 在 对 {s5}的 敬 爱 和 忠 诚 之 下 ， 我 们 主 张 {reg4?她 :他 }对 整 个 卡 拉 迪 亚 的 合 法 统 治 权 。 而 在 其 他 的 国 家 ， 内 部 的 不 和 却 是 家 常 便 饭 。 
dlga_mayor_internal_politics_3:mayor_internal_politics_4|在 这 些 压 力 之 下 ， 一 个 领 主 很 可 能 会 离 弃 他 的 主 君 并 向 另 一 位 国 王 宣 誓 效 忠 ， 理 论 上 说 ， 每 位 领 主 都 立 下 过 对 主 君 忠 实 的 誓 言 ， 但 实 际 上 他 们 总 能 找 到 理 由 来 为 自 己 的 改 换 门 庭 开 脱 。 他 可 能 宣 称 自 己 的 主 君 没 有 按 约 定 给 予 他 保 护 或 公 平 地 对 待 他 。 更 有 甚 者 ， 他 们 宣 称 自 己 的 主 君 是 一 个 可 耻 的 篡 位 者 ， 王 冠 应 该 戴 在 它 真 正 的 主 人 头 上 。 
dlga_mayor_internal_politics_5:mayor_prepolitics|如 今 ， 人 们 不 会 相 信 一 个 朝 秦 暮 楚 的 领 主 ， 也 不 相 信 那 种 兔 死 狗 烹 ， 将 一 个 又 一 个 领 主 定 为 叛 国 贼 的 国 王 。 国 王 和 领 主 ， 这 两 个 阵 营 构 成 了 整 个 国 家 ， 但 当 两 个 阵 营 彼 此 间 的 关 系 恶 化 时 ， 整 个 国 家 的 局 势 都 将 变 得 一 触 即 发 … … 不 过 这 些 事 只 会 发 生 在 别 的 国 家 ， 绝 不 会 发 生 在 {s4}。 
dlga_mayor_political_questions:mayor_pretalk|都 明 白 了 。 谢 谢 。 
dlga_merchant_quest_about_job:merchant_quest_about_job_2|怎 么 了 ？ 
dlga_merchant_quest_last_offered_job:merchant_quest_brief|呃 ， 你 会 再 考 虑 一 下 ， 很 好 … … 
dlga_merchant_quest_what_if_fail:mayor_pretalk.1|好 吧 ， 尽 你 的 力 去 做 吧 。 
dlga_merchant_quest_taken:mayor_pretalk|太 棒 了 ， 全 靠 你 了 。 祝 你 好 运 。 
dlga_merchant_quest_stall:mayor_pretalk|好 吧 ， 这 个 活 在 几 天 内 都 还 有 效 ， 如 果 你 想 干 了 就 来 找 我 。 
dlga_mayor_economy_report_1:mayor_economy_report_2|{s32}
dlga_mayor_economy_report_2:mayor_economy_report_3|{s42}
dlga_mayor_economy_report_3:mayor_pretalk|{s47}
dlga_merchant_quest_requested:merchant_quest_brief|好 ， 你 看 上 去 够 能 干 。 我 想 我 也 许 有 些 活 让 你 做 。 
dlga_merchant_quest_requested:merchant_quest_explain_2|请 问 ， 你 能 否 帮 我 们 一 个 忙 ， 我 们 会 非 常 感 激 的 。 不 知 你 是 否 已 经 听 说 过 ， 一 些 {s10}在 不 久 前 越 过 了 国 境 并 攻 击 了 我 们 的 人 民 。 而 {s5}已 经 承 受 了 国 内 那 些 屡 次 要 求 开 战 的 好 战 领 主 们 非 常 大 的 压 力 ， 局 势 已 一 触 即 发 。 最 不 幸 的 是 一 旦 开 战 ， 这 片 土 地 上 的 大 领 主 们 将 会 通 过 鲜 血 和 杀 戮 获 取 财 富 ， 而 我 们 这 些 平 民 却 要 被 夹 在 中 间 ， 承 受 所 有 的 痛 苦 和 损 失 。 
